업종,브랜드,상호,가맹사업 개시일,가맹사업 년수,가맹점수,가맹본부 임직원수,가맹점수,신규개점,계약종료,계약해지,명의변경,"가맹점
평균매출액","가맹점
면적(3.3㎡)당
평균매출액","가입비
(가맹비)",교육비,보증금,"기타비용
(인테리어
비용포함)","합계
(창업비용
지수)","면적당(3.3㎡)
비용","기준면적
(㎡)",총 비용
분식,미월당,(주)고반에프앤비,2020-07-29,0년 8개월,0,9명,0,0,0,0,0,0,0,"11,000","3,300","5,000","82,500","101,800
(2.00)","2,200",66,"44,000"
분식,배떡,어메이징피플즈(주),2019-07-04,1년 8개월,4,4명,4,4,0,0,0,0,0,"3,300","2,200",0,"20,200","25,700
(.00)","1,800",50,"27,000"
분식,무공돈까스,(주)오름에프씨,2019-10-25,1년 5개월,1,3명,1,1,0,0,0,0,0,"6,050","2,750",0,"85,690","94,490
(2.00)","1,760",66,"35,200"
분식,또박꽈배기,태경물산,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"5,500","3,300","2,000","35,000","45,800
(1.00)","1,153",50,"17,300"
분식,죠스떡볶이,(주)죠스푸드,2010-01-07,11년 2개월,247,17명,247,14,42,1,24,"224,670","19,461","14,300","3,300","2,000","76,090","95,690
(2.00)","2,310",50,"34,650"
분식,뽀끼캠프,뽀끼캠프,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","3,300","2,000","38,746","47,346
(1.00)","1,300",50,"19,500"
분식,007떡볶이,랜드유통,2019-08-29,1년 7개월,1,1명,1,1,0,0,0,0,0,"3,300","1,100",0,"26,950","31,350
(1.00)","1,100",50,"16,500"
분식,뚱볶이,뚱볶이,2019-06-01,1년 9개월,7,1명,7,7,0,0,0,"115,061","10,460",0,"2,200",0,"12,100","14,300
(.00)",300,36,"3,300"
분식,미세스복희,(주)자력갱생,가맹사업 개시 전,0년 0개월,0,11명,0,0,0,0,0,0,0,"5,500","3,300","1,000","35,142","44,942
(1.00)","2,222",33,"22,220"
분식,델리칸,포맨컴퍼니,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","3,000","91,660","103,460
(2.00)","1,870",66,"37,400"
분식,자매떡볶이,(주)든해자매,2016-03-01,5년 0개월,14,3명,14,3,0,1,5,"229,044","15,443","1,100","2,200",0,"51,150","54,450
(1.00)","2,200",50,"33,000"
분식,마피아떡볶이,밥값계산하는남자들,2017-04-25,3년 11개월,41,1명,41,35,0,2,5,"186,760","13,060","5,500","5,500","2,000","39,050","52,050
(1.00)","1,540",33,"15,400"
분식,청년다방,(주)한경기획,2015-04-01,5년 11개월,323,40명,323,95,0,2,28,"365,552","17,165","11,000","3,300","3,000","80,450","97,750
(2.00)","2,933",50,"44,000"
분식,리틀꼬마김밥,조은앤푸드,2019-12-15,1년 3개월,1,1명,1,1,0,0,0,0,0,"5,500","5,500","2,000","39,900","52,900
(1.00)","2,200",33,"22,000"
분식,싸다김밥,(주)참에프앤디,2018-08-13,2년 7개월,25,10명,25,14,0,0,0,"703,545","34,327","7,700","2,200",0,"69,300","79,200
(1.00)","1,980",66,"39,600"
분식,홍그리 떡볶이,(주)케이프렌즈,가맹사업 개시 전,0년 0개월,0,9명,0,0,0,0,0,0,0,"3,300","2,200",0,"26,400","31,900
(1.00)","1,650",33,"16,500"
분식,행복유부초밥,(주)지피에프씨,가맹사업 개시 전,0년 0개월,0,27명,0,0,0,0,0,0,0,"5,500","3,300","3,000","49,500","61,300
(1.00)","1,980",33,"19,800"
분식,"떡볶이 참 잘하는집, 떡참",(주)기영에프앤비,가맹사업 개시 전,0년 0개월,0,35명,0,0,0,0,0,0,0,"5,500","2,200","3,000",0,"10,700
(.00)","1,986",50,"29,792"
분식,고씨네만두공방,스타덤블링,가맹사업 개시 전,0년 0개월,0,4명,0,0,0,0,0,0,0,"2,500","1,000","3,000","30,540","37,040
(1.00)",500,33,"5,000"
분식,염라떡볶이,(주)잇츠어스,가맹사업 개시 전,0년 0개월,0,41명,0,0,0,0,0,0,0,"5,500","3,300","2,000","33,510","44,310
(1.00)","1,650",33,"16,500"
분식,김싱싱밥고슬,(주)에땅,가맹사업 개시 전,0년 0개월,0,39명,0,0,0,0,0,0,0,"11,000","3,300","5,000","84,150","103,450
(2.00)","2,750",50,"41,250"
분식,마약떡볶이,마약떡볶이,가맹사업 개시 전,0년 0개월,0,10명,0,0,0,0,0,0,0,"5,500","2,200","2,000","38,720","48,420
(1.00)","1,760",40,"21,120"
분식,신참떡볶이,(주)신참에프앤씨,2005-06-01,15년 9개월,215,14명,215,53,16,11,25,"163,694","12,760","7,150","2,200",0,"35,200","44,550
(1.00)","1,650",33,"16,500"
분식,국대떡볶이,(주)지구당,2009-12-30,11년 3개월,58,0명,58,0,0,13,5,"195,321","19,775","4,400","5,500","3,000","56,920","69,820
(1.00)","3,520",33,"35,200"
분식,올빼미남산왕돈까스,(주)부엉이에프엔비,가맹사업 개시 전,0년 0개월,0,4명,0,0,0,0,0,0,0,"5,500","3,300","2,000","91,660","102,460
(2.00)","1,870",66,"37,400"
분식,김밥의진수,(주)카모메호스피탈리티그룹,2014-08-28,6년 7개월,4,36명,4,0,0,0,0,0,0,"8,800","2,200","3,000","67,650","81,650
(1.00)","2,200",50,"33,000"
분식,gre P&T,(주)지알이위더스,2019-02-01,2년 1개월,29,6명,29,34,0,5,0,0,0,"3,000","1,000","4,000","22,041","30,041
(.00)",550,50,"8,250"
분식,해운대일품봉가떡볶이,(주)봉가코리아,2020-01-22,1년 2개월,0,0명,0,0,0,0,0,0,0,"5,500","2,200","1,000","27,940","36,640
(1.00)","1,650",33,"16,500"
분식,떡볶이의 품격,(주)아앤유디벨롭,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"3,300","1,100","1,000","33,550","38,950
(1.00)","1,320",50,"19,800"
분식,옆집떡볶이,핫넥스트도어,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"6,600","2,200","1,000","42,900","52,700
(1.00)","1,320",50,"19,800"
분식,윤옥연할매떡볶이,(주)참조은,2020-03-28,1년 0개월,0,4명,0,0,0,0,0,0,0,"5,500","3,300","2,000","39,820","50,620
(1.00)","1,760",33,"17,600"
분식,우리둥지,(주)우리둥지,2018-04-01,2년 11개월,5,7명,5,0,0,6,1,"173,659","13,113","3,300","2,200","2,000","40,700","48,200
(1.00)","1,650",33,"16,500"
분식,국수나무,해피브릿지협동조합,2006-08-11,14년 7개월,538,112명,538,48,0,33,54,"231,426","13,602,570,324","9,900","3,300","3,000","55,830","72,030
(1.00)","1,760",50,"26,400"
분식,엉망진창 떡볶이,올림엔터프라이즈(OLIMENTERPRISE),가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"2,000","2,000","3,000","33,000","40,000
(1.00)","1,500",33,"15,000"
분식,명인만두,(주)명인에프엔비,2003-10-29,17년 5개월,129,48명,129,24,0,18,11,"153,571","9,356","6,600","4,400",0,"116,450","127,450
(2.00)","1,980",66,"39,600"
분식,김만희떡볶이,김만희떡볶이,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","3,300","2,000","50,600","59,200
(1.00)","1,870",33,"18,700"
분식,박봉자 떡볶이,(주)제이엠푸드,2020-08-26,0년 7개월,0,6명,0,0,0,0,0,0,0,"5,500",0,0,"28,435","33,935
(1.00)",0,0,0
분식,부엌19.83,(주)송쓰제너레이션,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","2,200","3,000","66,000","76,700
(1.00)","1,833",50,"27,500"
분식,인정국물떡볶이,인정푸드시스템,2018-11-14,2년 4개월,28,1명,28,18,0,1,2,"197,349","17,651","4,400","1,100","1,000","33,330","39,830
(1.00)","1,375",33,"13,750"
분식,석관동놀러오새우,석관동놀러오새우,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","2,200","2,000","50,050","57,550
(1.00)","1,980",50,"29,700"
분식,오떡,(주)에이치앤비푸드,2013-10-04,7년 5개월,51,13명,51,21,0,16,6,"181,793","12,022","3,300","2,200","2,000","46,904","54,404
(1.00)","1,320",66,"26,400"
분식,남도분식,(주)오버플로우,2019-07-04,1년 8개월,6,3명,6,6,0,0,0,0,0,"11,000","3,300","2,000","91,800","108,100
(2.00)","2,000",82,"50,000"
분식,떡장군,떡장군본점,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"4,400","2,200","3,000","30,500","40,100
(1.00)","1,100",33,"11,000"
분식,악동떡볶이,악동푸드,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","3,000","26,180","34,680
(1.00)","1,650",33,"16,500"
분식,오백국수,오백제작소,2015-10-01,5년 5개월,0,0명,0,0,0,0,0,0,0,"5,500","2,200","2,000","48,430","58,130
(1.00)","2,400",40,"28,800"
분식,정가왕만두,정가푸드,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","2,200",0,"35,200","40,700
(1.00)","2,200",33,"22,000"
분식,유흥떡볶이,유흥F&B,2019-02-01,2년 1개월,8,1명,8,8,0,0,0,0,0,"3,300","2,200",0,"13,750","19,250
(.00)",550,33,"5,500"
분식,투핑거스,(주)에땅,2016-12-09,4년 3개월,6,39명,6,5,0,2,2,"74,569","9,486","5,500","2,200","3,000","58,790","69,490
(1.00)","1,573",50,"23,590"
분식,개념떡볶이,(주)푸드엠코리아,2018-07-23,2년 8개월,11,29명,11,8,0,1,0,"82,625","1,517","3,300","1,100","1,000","35,420","40,820
(1.00)","1,540",33,"15,400"
분식,공수간,(주)놀부,2012-09-12,8년 6개월,192,275명,192,103,48,0,20,"54,021","14,890","5,500","3,300","2,000","59,319","70,119
(1.00)","1,650",50,"24,750"
분식,호떡당,(주)그랜드비스타,2014-05-15,6년 10개월,25,6명,25,15,0,6,0,"86,008","9,816","3,300","3,300","2,000","33,080","41,680
(1.00)","3,066",26,"24,530"
분식,순이네 떡볶이,(주)아이더스코리아,2020-07-29,0년 8개월,0,49명,0,0,0,0,0,0,0,"7,700","3,300",0,"33,715","44,715
(1.00)","1,320",33,"13,200"
분식,으니의수라간,(주)원스에프엔비,2013-01-14,8년 2개월,12,10명,12,0,1,0,2,"63,996","11,725","5,500","2,200","5,000","40,500","53,200
(1.00)","4,400",16,"22,000"
분식,이토우야 ITTOUYA,칼스푸드(주),2019-01-02,2년 2개월,7,5명,7,7,0,0,0,"189,278","10,419","6,600","2,200","2,000","57,200","68,000
(1.00)","1,650",66,"33,000"
분식,보영만두,(주)보영,2008-01-30,13년 2개월,8,8명,8,1,0,3,0,"370,782","18,152","5,500","5,500","5,000","73,800","89,800
(1.00)","1,980",66,"39,600"
분식,면장의밥상,(주)오엠푸드,2020-06-04,0년 9개월,0,16명,0,0,0,0,0,0,0,"11,000","2,200","3,000","56,100","72,300
(1.00)","1,650",66,"33,000"
분식,정동뚝배기,(주)갑원에프에스,2016-12-01,4년 3개월,2,9명,2,1,0,0,0,0,0,"11,000",0,"20,000","52,800","83,800
(1.00)","1,650",50,"24,750"
분식,면앤면 추억의 가락국수,(주)갑원에프에스,2017-10-21,3년 5개월,2,9명,2,0,0,0,0,0,0,"11,000",0,"20,000","52,800","83,800
(1.00)","1,650",50,"24,750"
분식,갑진즉석,BrotherNewBrand,2019-07-31,1년 8개월,7,1명,7,9,0,2,0,0,0,"3,300","2,200",0,"34,760","40,260
(1.00)","1,650",33,"16,500"
분식,만두혁명,(주)미성에프앤씨,가맹사업 개시 전,0년 0개월,0,11명,0,0,0,0,0,0,0,"3,300","2,200","10,000","33,700","49,200
(1.00)","1,650",20,"9,900"
분식,참숯불닭발불떡볶이,(주)위드미,2017-11-30,3년 4개월,8,5명,8,0,0,3,0,"135,563","8,431","8,800","5,500","2,000","36,630","52,930
(1.00)","1,650",43,"21,450"
분식,오빠네옛날떡볶이,(주)오옛떡,2020-02-25,1년 1개월,0,27명,0,0,0,0,0,0,0,"55,000",0,0,0,"55,000
(1.00)",0,0,0
분식,바푸리국민떡볶이,(주)비피알,2016-09-27,4년 6개월,1,31명,1,0,1,0,0,0,0,"8,800","2,200",0,"51,700","62,700
(1.00)","1,980",33,"19,800"
분식,바푸리,(주)비피알,2013-05-27,7년 10개월,92,31명,92,3,28,1,8,"168,053","12,283","10,450","3,300",0,"66,420","80,170
(1.00)","2,090",33,"20,900"
분식,핫프렌즈 핫도그,(주)위드미,2017-11-30,3년 4개월,8,5명,8,0,0,5,0,"40,745","4,501","5,500","3,300",0,"28,050","36,850
(1.00)","2,671",23,"18,700"
분식,라밥,(유)에스피에프앤비,2020-07-21,0년 8개월,0,0명,0,0,0,0,0,0,0,"7,700","3,300","5,000","67,100","83,100
(1.00)","1,333",109,"44,000"
분식,떡통령의 빨간철가방,더킹에프엔씨,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"7,700","3,300","4,000","58,300","73,300
(1.00)","1,320",66,"26,400"
분식,바로그집,(주)빅브라더,2019-10-02,1년 5개월,1,20명,1,1,0,0,0,0,0,"11,000","3,300","2,000","57,200","73,500
(1.00)","1,980",50,"29,700"
분식,벌떡,(주)시현2014,2019-08-28,1년 7개월,36,5명,36,36,0,0,0,0,0,"1,100","1,100","1,000","5,490","8,690
(.00)",0,33,0
분식,오마이카츠,(주)축제의나라,2020-04-06,0년 11개월,0,5명,0,0,0,0,0,0,0,"4,400","2,200","3,000","32,450","42,050
(1.00)","1,650",33,"16,500"
분식,부산명가밀면,부산명가밀면,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","2,200","1,000","77,000","83,500
(1.00)","1,540",66,"30,800"
분식,북문로떡볶이,(주)북문로키친,2013-11-11,7년 4개월,28,5명,28,1,3,16,3,"97,892","9,685","5,500","2,200","3,000","41,980","52,680
(1.00)","1,650",33,"16,500"
분식,남매컵밥,남매컵밥,2019-01-02,2년 2개월,4,3명,4,4,0,0,0,0,0,"11,000","3,300","1,000","34,100","49,400
(1.00)","1,430",33,"14,300"
분식,정아니의불타는여고24시떡볶이,(주)불여시팸,2018-01-04,3년 2개월,19,0명,19,15,0,0,0,"382,433","26,988","5,500","1,100","5,000","43,450","55,050
(1.00)","1,650",50,"24,750"
분식,킹스꼬마김밥,킹스코리아,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"4,400","2,200","1,000","30,320","37,920
(1.00)","1,650",33,"16,500"
분식,맛있는 친구 미친 떡볶이,(주)현푸드,2020-07-09,0년 8개월,0,2명,0,0,0,0,0,0,0,"5,800","2,200","2,000","50,000","60,000
(1.00)","1,700",53,"27,200"
분식,대손관,(주)대대손손,2019-06-19,1년 9개월,2,2명,2,2,0,0,0,0,0,"7,700","3,300","3,000","140,200","154,200
(2.00)","1,650",132,"66,000"
분식,오정은A김밥,(주)오정은,2014-09-30,6년 6개월,21,4명,21,4,3,2,1,"264,049","15,267","11,000","3,300",0,"80,410","94,710
(2.00)","2,640",33,"26,400"
분식,우스떡볶이,우스에프엔비(주),가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","2,000","30,800","38,300
(1.00)","1,650",33,"16,500"
분식,참 좋은 김밥천국,좋은F&C,2016-04-20,4년 11개월,13,1명,13,5,0,0,0,"182,633","12,547","5,500","3,300",0,"56,650","65,450
(1.00)","1,650",43,"21,450"
분식,기묘한 떡볶이,태민푸드,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","2,200","1,000","34,650","41,150
(1.00)","1,430",33,"14,300"
분식,신마녀떡볶이,신마녀F&C,2019-02-24,2년 1개월,8,1명,8,8,0,0,0,0,0,"3,300","2,200","2,000","30,800","38,300
(1.00)","1,650",40,"19,800"
분식,신대장 떡볶이,캡틴신푸드시스템,2017-05-30,3년 10개월,17,1명,17,6,0,1,2,"248,910","22,976","3,300","2,200","2,000","35,200","42,700
(1.00)","1,650",33,"16,500"
분식,문's 빨간떡볶이&빨간김밥,MOON푸드,2015-04-01,5년 11개월,5,1명,5,5,0,0,0,0,0,"5,500","1,100",0,"29,700","36,300
(1.00)","1,430",33,"14,300"
분식,대한분식,대한분식김보현인,2019-01-01,2년 2개월,11,0명,11,11,0,0,0,"189,010","8,813","5,500","3,300","2,000","42,460","53,260
(1.00)","2,200",33,"22,000"
분식,왕비돈까스,(주)제이비패밀리,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"22,000","11,000","3,000","63,000","99,000
(2.00)","1,159",76,"26,650"
분식,노랑분식,(주)제이비패밀리,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"22,000","11,000","3,000","63,000","99,000
(2.00)","1,159",76,"26,650"
분식,맥아더떡볶이,(주)제이비패밀리,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"22,000","11,000","3,000","63,000","99,000
(2.00)","1,159",76,"26,650"
분식,다가미,다가미전국본점살레안국수,2020-07-02,0년 8개월,0,1명,0,0,0,0,0,0,0,"20,000","10,000","3,000","33,523","66,523
(1.00)","1,700",33,"17,000"
분식,두끼,(주)다른,2015-03-24,6년 0개월,218,45명,218,54,0,0,20,"603,228","11,980","22,000","5,500","5,000","144,936","177,436
(3.00)","1,980",99,"59,400"
분식,엄청난떡볶이,엄청난떡볶이,2015-05-10,5년 10개월,17,1명,17,0,0,4,5,"155,863","13,182","1,650","1,650","3,000","26,400","32,700
(1.00)","1,430",33,"14,300"
분식,즉석국물떡볶이 달쫀,달쫀,2016-04-28,4년 11개월,11,1명,11,3,0,0,4,"203,271","14,405","1,650","2,750","2,000","42,130","48,530
(1.00)","1,540",50,"23,100"
분식,한입김밥,맛있지요F&C,2010-12-01,10년 3개월,1,1명,1,0,0,0,0,0,0,"5,500","2,200","2,000","27,500","37,200
(1.00)","1,650",16,"8,250"
분식,신나불고,우리안,2007-09-10,13년 6개월,0,2명,0,0,0,0,0,0,0,"5,500","1,100","1,000","24,200","31,800
(1.00)","1,650",33,"16,500"
분식,장호덕손만두,장호덕손만두,2020-06-29,0년 9개월,47,6명,47,23,0,0,0,"115,071","10,393",550,550,"3,000","35,500","39,600
(1.00)","1,100",33,"11,000"
분식,본만두,본푸드,2017-05-20,3년 10개월,8,5명,8,4,0,0,0,"476,768","10,216","9,900","3,300","2,000","109,882","125,082
(2.00)","1,650",132,"66,000"
분식,우럼마왕만두,우럼마에프앤디,2010-10-01,10년 5개월,17,1명,17,0,0,11,0,"153,137","15,795","5,500","5,500",0,"28,600","39,600
(1.00)","1,430",33,"14,300"
분식,떡볶이스타,스타푸드시스템,2017-05-01,3년 10개월,17,2명,17,8,1,0,0,"23,765","2,148","3,300","3,300",0,"40,700","47,300
(1.00)","2,145",33,"21,450"
분식,웁스떡볶이,웁스에프앤씨,2013-01-21,8년 2개월,15,2명,15,0,0,0,0,"51,870","4,404","3,300","2,200",0,"37,420","42,920
(1.00)","1,430",33,"14,300"
분식,브이떡볶이126,(주)남강푸드시스템,가맹사업 개시 전,0년 0개월,0,15명,0,0,0,0,0,0,0,"5,500","3,300","2,000","48,950","59,750
(1.00)","1,760",50,"26,400"
분식,바로e생멸치국수,MK에프에스,2017-05-08,3년 10개월,4,1명,4,0,0,0,0,0,0,"3,300","2,200","1,000","50,050","56,550
(1.00)","1,540",66,"30,800"
분식,갈현동할머니떡볶이,가온컴퍼니,가맹사업 개시 전,0년 0개월,0,30명,0,0,0,0,0,0,0,"22,000","5,500","5,000","49,500","82,000
(1.00)","2,200",33,"22,000"
분식,밀방떡,형네가게,2017-09-11,3년 6개월,22,1명,22,16,0,2,4,"245,153","22,764","5,500","2,200","2,000","39,940","49,640
(1.00)","1,650",33,"16,500"
분식,괴물떡볶이,괴물떡볶이,2017-05-01,3년 10개월,3,1명,3,0,0,0,0,0,0,"3,300","2,200","2,000","32,000","39,500
(1.00)","1,400",33,"14,000"
분식,일백송칼국수,일품백송칼국수,2020-06-25,0년 9개월,0,3명,0,0,0,0,0,0,0,"5,500",0,"2,000","40,850","48,350
(1.00)","1,650",33,"16,500"
분식,이웃집소녀떡볶이,이웃집소녀쉐프,2013-09-01,7년 6개월,53,2명,53,3,0,11,2,"168,340","9,920","2,000","4,050","1,000","73,900","80,950
(1.00)","1,900",66,"38,000"
분식,채다올김밥,다올에프엔씨,2014-02-01,7년 1개월,17,3명,17,0,1,0,0,"186,314","10,847","3,300","3,300",0,"53,790","60,390
(1.00)","1,650",50,"24,750"
분식,불오뎅,공공식품,2012-07-31,8년 8개월,13,6명,13,4,0,1,2,"176,948","13,434","3,300","1,100","2,000","35,750","42,150
(1.00)","1,540",33,"15,400"
분식,모범떡볶이1976,(주)행길,2014-11-25,6년 4개월,17,2명,17,3,3,3,1,"211,131","8,469","5,500","3,300","2,000","49,010","59,810
(1.00)","1,650",50,"24,750"
분식,쭝일아찌5단계빨강떡,빨강떡볶이엠앤제이식품,2018-08-07,2년 7개월,4,1명,4,2,0,0,0,0,0,"11,000","2,200",0,"27,500","40,700
(1.00)","1,500",36,"16,500"
분식,진미면막국수,진미면막국수,2011-03-05,10년 0개월,9,2명,9,0,0,0,1,"298,089","5,359","5,500",0,"3,000","53,900","62,400
(1.00)","1,100",99,"33,000"
분식,최고다최고또먹분식,최고다최고,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200",0,"34,500","40,000
(1.00)","1,500",33,"15,000"
분식,뚱보아저씨 돈가스,뚱보아저씨,2017-01-21,4년 2개월,4,2명,4,2,0,0,0,"237,930","8,839","11,000","11,000","2,000","66,000","90,000
(1.00)","1,650",66,"33,000"
분식,심할머니안흥찐빵만두,어우리,2016-04-10,4년 11개월,29,2명,29,9,0,0,0,"118,594","9,256","2,200","1,100","3,000","60,610","66,910
(1.00)","4,400",33,"44,000"
분식,바로그집,하나유통,1995-04-20,25년 11개월,11,2명,1,1,0,0,0,0,0,"11,000","3,300","2,000","57,200","73,500
(1.00)","1,980",50,"29,700"
분식,유자유김치떡볶이,유자유김치떡볶이,2014-02-10,7년 1개월,2,1명,2,1,0,0,0,0,0,"5,500","3,300","3,000","75,350","87,150
(1.00)","2,090",99,"62,700"
분식,열혈분식,(주)엠에프오,2019-08-13,1년 7개월,27,28명,27,27,0,0,0,0,0,"5,500","2,200","2,000","3,300","13,000
(.00)",0,33,0
분식,릴라돈가스,릴라식품,2011-12-26,9년 3개월,2,2명,2,0,0,1,0,0,0,"5,500","3,300","3,000","81,950","93,750
(2.00)","1,980",66,"39,600"
분식,신화신가네매운떡볶이,신화,2010-12-10,10년 3개월,9,2명,9,1,0,4,0,"96,543","7,240","4,400","1,100",0,"27,280","32,780
(1.00)","1,430",33,"14,300"
분식,갱스터 떡볶이,다우에프앤비(주),2020-06-19,0년 9개월,0,16명,0,0,0,0,0,0,0,0,"1,100","3,000","2,200","6,300
(.00)",0,0,0
분식,인정국물떡볶이,두레푸드,2016-01-02,5년 2개월,43,2명,28,18,0,1,2,"197,349","17,651","4,400","1,100","1,000","33,330","39,830
(1.00)","1,375",33,"13,750"
분식,몬나니떡볶이,몬나니,2014-08-27,6년 7개월,7,1명,7,0,4,4,0,"123,640","7,754","7,700","3,300","2,000","46,970","59,970
(1.00)","1,980",33,"19,800"
분식,딸부자꼬마김밥,딸부자꼬마김밥,2013-11-22,7년 4개월,5,4명,5,3,0,0,1,"170,116","11,172","5,500",0,"1,000","28,600","35,100
(1.00)","1,430",33,"14,300"
분식,오진당떡볶이,푸드딜라이트,가맹사업 개시 전,0년 0개월,0,3명,0,0,0,0,0,0,0,0,0,0,"2,500","2,500
(.00)",0,0,0
